"state","race_ethnicity","category","a","b","c","d","or","log_or","se_log_or","ci_low","ci_high","flag_zero_cell","flag_small_cell_5"
"New Jersey","White","not_determined",6907,41508,12333,54162,0.730774878306526,-0.313649830675974,0.0163834917007106,0.707681267068739,0.754622098414321,FALSE,FALSE
"New Jersey","American Indian or Alaska Native","not_eligible",31,121,27184,87574,0.825349987109578,-0.191947755806715,0.201421777832599,0.556140432403318,1.22487516017855,FALSE,FALSE
"New Jersey","Asian","not_eligible",1626,7861,25589,79834,0.645323261928857,-0.438003906450708,0.0281748418268402,0.610652881623678,0.681962085037924,FALSE,FALSE
"New Jersey","Black or African American","not_eligible",2397,10158,24818,77537,0.737228369249935,-0.304857571493454,0.0238500132398078,0.703558959276902,0.772509057358204,FALSE,FALSE
"New Jersey","Hispanic or Latino","not_eligible",8823,31395,18392,56300,0.86027089199546,-0.150507948641341,0.0147419739079993,0.83576967059468,0.885490385273352,FALSE,FALSE
"New Jersey","MU_N","not_eligible",889,2989,26326,84706,0.95698502704604,-0.0439675333714947,0.0388485552753634,0.886822258541455,1.03269886741064,FALSE,FALSE
"New Jersey","Native Hawaiian or Other Pacific Islander","not_eligible",40,165,27175,87530,0.780842463271166,-0.247381861049571,0.176376952131136,0.552622203508572,1.10331244125975,FALSE,FALSE
"New Jersey","White","not_eligible",13409,35006,13806,52689,1.4618606947445,0.379710072755286,0.0139482930015202,1.4224367448997,1.5023773102751,FALSE,FALSE
"New Jersey","American Indian or Alaska Native","part_b_eligible",52,100,43100,71658,0.864551276102088,-0.145544662602021,0.171078713646358,0.618252121362656,1.20897103816213,FALSE,FALSE
"New Jersey","Asian","part_b_eligible",3731,5756,39421,66002,1.08526031575999,0.0818198805750974,0.0219607527771457,1.03953843811085,1.13299317253134,FALSE,FALSE
"New Jersey","Black or African American","part_b_eligible",4851,7704,38301,64054,1.05305521414609,0.0516956668636714,0.0194336452983079,1.01369870111942,1.09393973062774,FALSE,FALSE
"New Jersey","Hispanic or Latino","part_b_eligible",15991,24227,27161,47531,1.15506700947579,0.144158359153001,0.0127148666788131,1.12663714797627,1.18421427766329,FALSE,FALSE
"New Jersey","MU_N","part_b_eligible",1478,2400,41674,69358,1.02493085217002,0.0246251490172124,0.0336403088175355,0.959531766950677,1.09478736182786,FALSE,FALSE
"New Jersey","Native Hawaiian or Other Pacific Islander","part_b_eligible",100,105,43052,71653,1.58508204917199,0.460636172028537,0.139860621327803,1.20503589421112,2.08498777063572,FALSE,FALSE
"New Jersey","White","part_b_eligible",16949,31466,26203,40292,0.828266983499568,-0.188419732730663,0.0124001313293824,0.808379227067892,0.848644018777906,FALSE,FALSE
"New Jersey","American Indian or Alaska Native","withdrawn",18,134,16522,98236,0.798685425312609,-0.224788121237549,0.251175132229322,0.488170094084874,1.30671341062502,FALSE,FALSE
"New Jersey","Asian","withdrawn",1895,7592,14645,90778,1.54719213518678,0.43644176244827,0.0271794160754638,1.46692754340196,1.63184849446097,FALSE,FALSE
"New Jersey","Black or African American","withdrawn",1336,11219,15204,87151,0.682600848679605,-0.381844999205872,0.0302470494567983,0.643309575221211,0.724291906362339,FALSE,FALSE
"New Jersey","Hispanic or Latino","withdrawn",4289,35929,12251,62441,0.608428047807826,-0.496876618726305,0.0189374855633564,0.586258716893625,0.631435710364731,FALSE,FALSE
"New Jersey","MU_N","withdrawn",588,3290,15952,95080,1.06525960861307,0.06321853341172,0.0455832991682753,0.974213565490031,1.16481444514857,FALSE,FALSE
"New Jersey","Native Hawaiian or Other Pacific Islander","withdrawn",22,183,16518,98187,0.714608405336255,-0.336020571166656,0.225809102990725,0.459045285288734,1.11245053449579,FALSE,FALSE
"New Jersey","White","withdrawn",8392,40023,8148,58347,1.50149312157292,0.406460027393736,0.016852747105615,1.45270689913568,1.55191773059805,FALSE,FALSE
"New Mexico","American Indian or Alaska Native","dismissed",600,2730,5207,36270,1.5309061977009,0.42585984615119,0.0474614284747741,1.39491774076428,1.68015196715106,FALSE,FALSE
"New Mexico","Asian","dismissed",18,292,5789,38708,0.412179925555553,-0.886295312450288,0.243266908865023,0.255866756140945,0.663987356518467,FALSE,FALSE
"New Mexico","Black or African American","dismissed",122,678,5685,38322,1.21296378452845,0.193066773397869,0.0993662102114875,0.99831043031596,1.47377118168738,FALSE,FALSE
"New Mexico","Hispanic or Latino","dismissed",4251,25745,1556,13255,1.40659266456012,0.341170229863337,0.0314991747805884,1.32237828606441,1.49617015406586,FALSE,FALSE
"New Mexico","MU_N","dismissed",85,693,5722,38307,0.821137676258264,-0.197064490216851,0.11579540700437,0.654408511016957,1.03034583447425,FALSE,FALSE
"New Mexico","Native Hawaiian or Other Pacific Islander","dismissed",3,23,5804,38977,0.87594013124382,-0.13245753371023,0.614011030298382,0.262916403934111,2.91830826088631,FALSE,TRUE
"New Mexico","White","dismissed",728,8839,5079,30161,0.489097867451479,-0.715192671594605,0.0414343564498129,0.450947655126606,0.530475591182359,FALSE,FALSE
"New Mexico","American Indian or Alaska Native","moved_out",181,3149,3417,38060,0.640220711026527,-0.44594230110035,0.0784942780582414,0.548926302453586,0.746698704352884,FALSE,FALSE
"New Mexico","Asian","moved_out",44,266,3554,40943,1.90560672925984,0.644800450920305,0.163684050914381,1.38261925504998,2.6264186567177,FALSE,FALSE
"New Mexico","Black or African American","moved_out",124,676,3474,40533,2.14019785183595,0.760898278889091,0.0992790508860741,1.76175652892968,2.5999318122499,FALSE,FALSE
"New Mexico","Hispanic or Latino","moved_out",1967,28029,1631,13180,0.567098117415791,-0.567222943636522,0.0351149407214524,0.52938028643145,0.607503307205564,FALSE,FALSE
"New Mexico","MU_N","moved_out",100,678,3498,40531,1.70898330440825,0.535898634868795,0.108560933908002,1.38143001363968,2.11420332981699,FALSE,FALSE
"New Mexico","Native Hawaiian or Other Pacific Islander","moved_out",2,24,3596,41185,0.95441694475343,-0.0466546540041621,0.736185461765208,0.225467747006734,4.04009760387265,FALSE,TRUE
"New Mexico","White","moved_out",1180,8387,2418,32822,1.90978337718492,0.646989820540134,0.0375595802858101,1.77424156303015,2.05567980356792,FALSE,FALSE
"New Mexico","American Indian or Alaska Native","not_determined",233,3097,5091,36386,0.537707301538857,-0.620440916053089,0.0695603822421331,0.469175084712899,0.616249991844997,FALSE,FALSE
"New Mexico","Asian","not_determined",31,279,5293,39204,0.822973738900435,-0.194830987805136,0.189886098179744,0.567220171991083,1.19404387989644,FALSE,FALSE
"New Mexico","Black or African American","not_determined",99,701,5225,38782,1.04824085892334,0.0471133867095513,0.108373042507902,0.847641258766538,1.29631360785257,FALSE,FALSE
"New Mexico","Hispanic or Latino","not_determined",3708,26288,1616,13195,1.15172877509145,0.14126409626508,0.0316595245886915,1.08243315463278,1.22546058913324,FALSE,FALSE
"New Mexico","MU_N","not_determined",101,677,5223,38806,1.10843838934199,0.102952168323903,0.107681590955277,0.897534472444475,1.36890080625074,FALSE,FALSE
"New Mexico","Native Hawaiian or Other Pacific Islander","not_determined",2,24,5322,39459,0.617859827132657,-0.481493664188747,0.736124927382227,0.145978121410173,2.61512315884476,FALSE,TRUE
"New Mexico","White","not_determined",1150,8417,4174,31066,1.01688866492443,0.0167476370564261,0.0354984544371556,0.948541882859068,1.0901601453116,FALSE,FALSE
"New Mexico","American Indian or Alaska Native","not_eligible",665,2665,8509,32968,0.966804158581015,-0.0337593287749948,0.045020539609814,0.885148734591013,1.05599233724424,FALSE,FALSE
"New Mexico","Asian","not_eligible",66,244,9108,35389,1.05099192207175,0.0497344059202256,0.139240535633184,0.799973206363412,1.38077627034709,FALSE,FALSE
"New Mexico","Black or African American","not_eligible",136,664,9038,34969,0.792467946581635,-0.232603220002434,0.0948588740063887,0.658015617553364,0.95439291956985,FALSE,FALSE
"New Mexico","Hispanic or Latino","not_eligible",6088,23908,3086,11725,0.967494102202752,-0.033045950011249,0.0248075890774665,0.921577111829754,1.01569887726338,FALSE,FALSE
"New Mexico","MU_N","not_eligible",167,611,9007,35022,1.06276205976912,0.0608712358932629,0.088115057750736,0.894192433207957,1.26310976668936,FALSE,FALSE
"New Mexico","Native Hawaiian or Other Pacific Islander","not_eligible",7,19,9167,35614,1.43132402840854,0.358599909888357,0.442296153716265,0.601516957830424,3.405869855588,FALSE,FALSE
"New Mexico","White","not_eligible",2045,7522,7129,28111,1.0720317889985,0.0695557161254484,0.0282451112973885,1.01429652966242,1.13305342472759,FALSE,FALSE
"New Mexico","American Indian or Alaska Native","part_b_eligible",1135,2195,11072,30405,1.41997359178111,0.350638274102991,0.0382079230110001,1.3175194247941,1.53039489468693,FALSE,FALSE
"New Mexico","Asian","part_b_eligible",80,230,12127,32370,0.928434933188968,-0.0742549779858155,0.130235093250572,0.719271948819397,1.19842213585621,FALSE,FALSE
"New Mexico","Black or African American","part_b_eligible",181,619,12026,31981,0.77760450096412,-0.251537237575756,0.0851750696952958,0.658046044159627,0.918885183318539,FALSE,FALSE
"New Mexico","Hispanic or Latino","part_b_eligible",8142,21854,4065,10746,0.984887092030067,-0.0152282717609107,0.022530834462704,0.942340403355951,1.02935476457656,FALSE,FALSE
"New Mexico","MU_N","part_b_eligible",191,587,12016,32013,0.866885464468726,-0.142848416500708,0.0839859469615819,0.735311637857663,1.02200260381657,FALSE,FALSE
"New Mexico","Native Hawaiian or Other Pacific Islander","part_b_eligible",11,15,12196,32585,1.9593035968077,0.672589102354496,0.39710003857907,0.899670248581258,4.26697513952175,FALSE,FALSE
"New Mexico","White","part_b_eligible",2467,7100,9740,25500,0.909687075223414,-0.0946546119901134,0.0262312940875583,0.864098987044727,0.95768029732188,FALSE,FALSE
"New Mexico","American Indian or Alaska Native","withdrawn",502,2828,8081,33396,0.733590430834057,-0.309804402244291,0.0499932938362802,0.665117702223489,0.80911230961414,FALSE,FALSE
"New Mexico","Asian","withdrawn",71,239,8512,35985,1.25588634897914,0.227841577470284,0.13569774508203,0.962591643919976,1.63854582731375,FALSE,FALSE
"New Mexico","Black or African American","withdrawn",131,669,8452,35555,0.82373282484329,-0.193909043345406,0.0963057460814356,0.682039090273261,0.994863456363548,FALSE,FALSE
"New Mexico","Hispanic or Latino","withdrawn",5781,24215,2802,12009,1.02319217431636,0.0229273230088776,0.0255819465146951,0.973153653341998,1.07580362256968,FALSE,FALSE
"New Mexico","MU_N","withdrawn",128,650,8455,35574,0.828544238729928,-0.188085047367324,0.0974543234920854,0.684480227025821,1.00292970991353,FALSE,FALSE
"New Mexico","Native Hawaiian or Other Pacific Islander","withdrawn",1,25,8582,36199,0.168720577953857,-1.77951131729676,1.01987457465491,0.0228577401034196,1.24538267109025,FALSE,TRUE
"New Mexico","White","withdrawn",1969,7598,6614,28626,1.12161266158482,0.114767526093979,0.0287334876452279,1.06019185847744,1.18659179710553,FALSE,FALSE
"New York","American Indian or Alaska Native","dismissed",21,633,5713,251606,1.46107447635434,0.379172107755651,0.222211251519562,0.945196964444689,2.25851193534913,FALSE,FALSE
"New York","Asian","dismissed",244,17514,5490,234725,0.595650463755979,-0.518101254165796,0.06589284864252,0.523482730630465,0.677767296249495,FALSE,FALSE
"New York","Black or African American","dismissed",1235,30254,4499,221985,2.01414990922305,0.700197225102819,0.0327039218522781,1.88909435743993,2.14748397338973,FALSE,FALSE
"New York","Hispanic or Latino","dismissed",1916,67133,3818,185106,1.38370662953863,0.324765861849343,0.0283572921149444,1.30889800980403,1.46279085328874,FALSE,FALSE
"New York","MU_N","dismissed",116,3189,5618,249050,1.61253177502185,0.477805474933548,0.0954792235267429,1.33731810840096,1.94438309712583,FALSE,FALSE
"New York","Native Hawaiian or Other Pacific Islander","dismissed",28,1709,5706,250530,0.719356114933066,-0.329398751898447,0.190993897488928,0.494728183748877,1.04597481423105,FALSE,FALSE
"New York","White","dismissed",2174,131807,3560,120432,0.557972718538162,-0.583445209304725,0.0275094668897301,0.528684324981674,0.588883649318824,FALSE,FALSE
"New York","American Indian or Alaska Native","moved_out",15,639,7472,249847,0.784924123613918,-0.242168223688062,0.261475519541559,0.470170331732934,1.31038867884381,FALSE,FALSE
"New York","Asian","moved_out",725,17033,6762,233453,1.46950528709923,0.384925804760278,0.0398771697481361,1.35902366975274,1.58896849030266,FALSE,FALSE
"New York","Black or African American","moved_out",889,30600,6598,219886,0.968201168109964,-0.0323153950013733,0.0362442826027968,0.901807506697678,1.03948292176255,FALSE,FALSE
"New York","Hispanic or Latino","moved_out",1959,67090,5528,183396,0.968720452190817,-0.0317791997440622,0.0266780772494441,0.919368524380595,1.02072160358657,FALSE,FALSE
"New York","MU_N","moved_out",123,3182,7364,247304,1.29814228664702,0.260934232187031,0.092650895442857,1.08257068547077,1.55664052149013,FALSE,FALSE
"New York","Native Hawaiian or Other Pacific Islander","moved_out",41,1696,7446,248790,0.807733131376097,-0.213523557966844,0.158487180218361,0.592053408447783,1.10198303432312,FALSE,FALSE
"New York","White","moved_out",3735,130246,3752,120240,0.918993309265815,-0.0844764371036431,0.023457549238926,0.877697538732647,0.96223205057043,FALSE,FALSE
"New York","American Indian or Alaska Native","not_determined",143,511,40311,217008,1.50649366537208,0.40978487471518,0.094759534639454,1.25114131510768,1.81396228899282,FALSE,FALSE
"New York","Asian","not_determined",3668,14090,36786,203429,1.43962251970685,0.364380940130985,0.0193829933415597,1.38595616485875,1.49536691837459,FALSE,FALSE
"New York","Black or African American","not_determined",6245,25244,34209,192275,1.39045427661135,0.329630511455334,0.0153027590171885,1.3493690377926,1.43279046813579,FALSE,FALSE
"New York","Hispanic or Latino","not_determined",12627,56422,27827,161097,1.29560545762641,0.258978120737787,0.0117924857034885,1.26600319670083,1.32589989204269,FALSE,FALSE
"New York","MU_N","not_determined",486,2819,39968,214700,0.926106262803787,-0.0767662962720506,0.0494168652231,0.840613453323743,1.0202939372588,FALSE,FALSE
"New York","Native Hawaiian or Other Pacific Islander","not_determined",459,1278,39995,216241,1.94184325857634,0.663637655271085,0.0546877449365222,1.7444680646917,2.16155016947517,FALSE,FALSE
"New York","White","not_determined",16826,117155,23628,100364,0.610057900502184,-0.494201407463251,0.0109660353953985,0.597085573396945,0.623312065384154,FALSE,FALSE
"New York","American Indian or Alaska Native","not_eligible",93,561,37671,219648,0.966585312153053,-0.0339857150589892,0.112099588419906,0.775923839676657,1.20409648201987,FALSE,FALSE
"New York","Asian","not_eligible",1655,16103,36109,204106,0.580940314562661,-0.543107256215004,0.0264371552696829,0.551604441787589,0.611836351408722,FALSE,FALSE
"New York","Black or African American","not_eligible",2968,28521,34796,191688,0.573277308642189,-0.556385720101966,0.0201480732107515,0.55107963970991,0.596369106971603,FALSE,FALSE
"New York","Hispanic or Latino","not_eligible",6566,62483,31198,157726,0.53127030384305,-0.632484340475154,0.0143769789800633,0.516508662369736,0.546453827996874,FALSE,FALSE
"New York","MU_N","not_eligible",466,2839,37298,217370,0.956609269655923,-0.044360257571806,0.0502948405878396,0.866807683519114,1.05571433224549,FALSE,FALSE
"New York","Native Hawaiian or Other Pacific Islander","not_eligible",178,1559,37586,218650,0.664197534825159,-0.409175681541171,0.0793132619233799,0.568570663756932,0.775907716294726,FALSE,FALSE
"New York","White","not_eligible",25838,108143,11926,112066,2.24511993717972,0.808758943900704,0.0118626904792643,2.19352112117547,2.29793252668601,FALSE,FALSE
"New York","American Indian or Alaska Native","part_b_eligible",134,520,70239,187080,0.686357677687281,-0.376356391090342,0.0969811626131802,0.567542598043355,0.830046701946927,FALSE,FALSE
"New York","Asian","part_b_eligible",4016,13742,66357,173858,0.765687744591821,-0.266980836487007,0.0185093332153239,0.738407728285811,0.793975604208713,FALSE,FALSE
"New York","Black or African American","part_b_eligible",7496,23993,62877,163607,0.812933634846014,-0.207105802721935,0.0140392157887597,0.790869215440547,0.83561362834919,FALSE,FALSE
"New York","Hispanic or Latino","part_b_eligible",17506,51543,52867,136057,0.874084573890693,-0.134578141542851,0.0101385305049197,0.856886625587384,0.891627689707429,FALSE,FALSE
"New York","MU_N","part_b_eligible",1049,2256,69324,185344,1.24317226009557,0.217666387074361,0.0376347133581314,1.15477133831875,1.33834051555281,FALSE,FALSE
"New York","Native Hawaiian or Other Pacific Islander","part_b_eligible",347,1390,70026,186210,0.6638322620971,-0.409725778742479,0.0601740769088665,0.589979806178717,0.74692941620355,FALSE,FALSE
"New York","White","part_b_eligible",39825,94156,30548,93444,1.2938276350338,0.257604983986743,0.00889761157072529,1.27145976964927,1.31658900197757,FALSE,FALSE
"New York","American Indian or Alaska Native","withdrawn",54,600,16455,240864,1.31739653600729,0.275657467804946,0.142302876666433,0.996749125112451,1.74119403705342,FALSE,FALSE
"New York","Asian","withdrawn",1537,16221,14972,225243,1.42550166142078,0.354523794870283,0.0279910264372794,1.34940179988763,1.50589319421585,FALSE,FALSE
"New York","Black or African American","withdrawn",2102,29387,14407,212077,1.05292508836342,0.0515720894658443,0.0241638576540577,1.00421980688091,1.10399260610939,FALSE,FALSE
"New York","Hispanic or Latino","withdrawn",4323,64726,12186,176738,0.968668615479321,-0.0318327116714013,0.0182890693771152,0.934560150501172,1.00402193064987,FALSE,FALSE
"New York","MU_N","withdrawn",202,3103,16307,238361,0.951548045230512,-0.0496650993215501,0.0730635510833888,0.824589444580938,1.09805393257509,FALSE,FALSE
"New York","Native Hawaiian or Other Pacific Islander","withdrawn",163,1574,16346,239890,1.51978980282024,0.418572037677307,0.0826779230752559,1.29242888996251,1.78714748849616,FALSE,FALSE
"New York","White","withdrawn",8128,125853,8381,115611,0.890888677798486,-0.115535800059512,0.0160917517354343,0.863228685974119,0.919434964483249,FALSE,FALSE
"North Carolina","American Indian or Alaska Native","dismissed",125,671,9248,74254,1.49575177006895,0.402628936686232,0.0980403577184907,1.23425782196216,1.81264669168366,FALSE,FALSE
"North Carolina","Asian","dismissed",171,2084,9202,72841,0.6495193087875,-0.431522714618222,0.0803131385598811,0.554917144152646,0.760249231679428,FALSE,FALSE
"North Carolina","Black or African American","dismissed",3235,17422,6138,57503,1.73956192922294,0.553633316713956,0.0233843455523133,1.66163158042322,1.82114720329949,FALSE,FALSE
"North Carolina","Hispanic or Latino","dismissed",1389,14201,7984,60724,0.743914736027932,-0.295828852829363,0.0305299596331115,0.700705514457397,0.789788467567649,FALSE,FALSE
"North Carolina","MU_N","dismissed",264,1826,9109,73099,1.16022945663431,0.148617793000331,0.0667756357235621,1.01789579150725,1.3224658194614,FALSE,FALSE
"North Carolina","Native Hawaiian or Other Pacific Islander","dismissed",5,80,9368,74845,0.499339506831768,-0.694469040167998,0.461107479137542,0.202252229568954,1.23281678335212,FALSE,FALSE
"North Carolina","White","dismissed",4184,38641,5189,36284,0.757137586462882,-0.278210289796905,0.0220263637526834,0.725146219239982,0.790540320868891,FALSE,FALSE
"North Carolina","American Indian or Alaska Native","moved_out",13,783,3432,80070,0.387350516660862,-0.94842526807044,0.280185796382843,0.223668680055459,0.670815523748042,FALSE,FALSE
"North Carolina","Asian","moved_out",183,2072,3262,78781,2.13303936874599,0.757547896302472,0.0791603446509986,1.82648548583627,2.49104467782678,FALSE,FALSE
"North Carolina","Black or African American","moved_out",649,20008,2796,60845,0.705876537081877,-0.348314933436165,0.0443272044306995,0.647137651184276,0.769946988389367,FALSE,FALSE
"North Carolina","Hispanic or Latino","moved_out",575,15015,2870,65838,0.878490847131962,-0.129549790154893,0.0465762960514823,0.801845502124463,0.962462427549841,FALSE,FALSE
"North Carolina","MU_N","moved_out",98,1992,3347,78861,1.1591597942412,0.147695427365895,0.104964495075079,0.943616936325789,1.42393738058279,FALSE,FALSE
"North Carolina","Native Hawaiian or Other Pacific Islander","moved_out",13,72,3432,80781,4.24984217171717,1.44688184618022,0.301853806091464,2.35195850215923,7.67919947053681,FALSE,FALSE
"North Carolina","White","moved_out",1914,40911,1531,39942,1.22055247262857,0.199303602658031,0.0350016215373555,1.1396263259794,1.30722527593369,FALSE,FALSE
"North Carolina","American Indian or Alaska Native","not_determined",122,674,20801,62701,0.545619882175831,-0.605832732178732,0.098713849876537,0.449638263696818,0.66209012858012,FALSE,FALSE
"North Carolina","Asian","not_determined",630,1625,20293,61750,1.1797171438427,0.165274701134995,0.0476251888274883,1.0745794019643,1.29514164977696,FALSE,FALSE
"North Carolina","Black or African American","not_determined",6174,14483,14749,48892,1.41313392285101,0.345809878298899,0.0178681411664382,1.36450035537919,1.46350088956725,FALSE,FALSE
"North Carolina","Hispanic or Latino","not_determined",4762,10828,16161,52547,1.42994996071462,0.357639451152305,0.0195769481733451,1.37612094638775,1.48588457687177,FALSE,FALSE
"North Carolina","MU_N","not_determined",498,1592,20425,61783,0.946222360271369,-0.0552776844099381,0.0519742063190998,0.854578316489496,1.04769421105307,FALSE,FALSE
"North Carolina","Native Hawaiian or Other Pacific Islander","not_determined",20,65,20903,63310,0.931923647323351,-0.0705043911252565,0.255828557242113,0.564435950988818,1.53867180663987,FALSE,FALSE
"North Carolina","White","not_determined",8717,34108,12206,29267,0.612795593378906,-0.489723851542926,0.0161286111702843,0.593726840755908,0.632476778018846,FALSE,FALSE
"North Carolina","American Indian or Alaska Native","not_eligible",132,664,12196,71306,1.1622900259615,0.150392219336293,0.0958008342023399,0.963312497471214,1.402367464344,FALSE,FALSE
"North Carolina","Asian","not_eligible",227,2028,12101,69942,0.646955921780634,-0.435477113879836,0.0706775661007105,0.563264957996599,0.743081845914436,FALSE,FALSE
"North Carolina","Black or African American","not_eligible",2231,18426,10097,53544,0.642076772274099,-0.443047399460188,0.0249041398087649,0.611488265653565,0.674195409217371,FALSE,FALSE
"North Carolina","Hispanic or Latino","not_eligible",2044,13546,10284,58424,0.85723331302137,-0.154045153537088,0.0260271781694522,0.814599723865807,0.902098210230488,FALSE,FALSE
"North Carolina","MU_N","not_eligible",268,1822,12060,70148,0.855567752164898,-0.15598999280104,0.0661616582135286,0.751512946119008,0.974030031451486,FALSE,FALSE
"North Carolina","Native Hawaiian or Other Pacific Islander","not_eligible",8,77,12320,71893,0.6062826783606,-0.500408935732654,0.371593987274044,0.292663102952316,1.25597891354276,FALSE,FALSE
"North Carolina","White","not_eligible",7418,35407,4910,36563,1.56012008625678,0.444762796668492,0.0198511024775955,1.50058440537001,1.62201784506863,FALSE,FALSE
"North Carolina","American Indian or Alaska Native","part_b_eligible",322,474,25675,57827,1.5300222268785,0.425282262670391,0.0726053445476072,1.32707302948276,1.76400843264417,FALSE,FALSE
"North Carolina","Asian","part_b_eligible",615,1640,25382,56661,0.837123749113545,-0.17778337101788,0.047883391484012,0.762132527109565,0.919493849695216,FALSE,FALSE
"North Carolina","Black or African American","part_b_eligible",5997,14660,20000,43641,0.892616224420191,-0.113598550366689,0.0175464269219673,0.86244012986626,0.923848156534312,FALSE,FALSE
"North Carolina","Hispanic or Latino","part_b_eligible",4548,11042,21449,47259,0.907507434833878,-0.0970535202222795,0.0194479403419086,0.873566096852596,0.942767521823519,FALSE,FALSE
"North Carolina","MU_N","part_b_eligible",673,1417,25324,56884,1.06684920243803,0.0647096337826171,0.0474201251721604,0.972161037742435,1.17075996317001,FALSE,FALSE
"North Carolina","Native Hawaiian or Other Pacific Islander","part_b_eligible",29,56,25968,58245,1.16152916226565,0.14973738033083,0.228900806611949,0.741627487247362,1.81917474472402,FALSE,FALSE
"North Carolina","White","part_b_eligible",13813,29012,12184,29289,1.1445242443433,0.13498904353544,0.0149359106950835,1.11150467292362,1.17852473120427,FALSE,FALSE
"North Carolina","American Indian or Alaska Native","withdrawn",77,719,11797,71705,0.650938105359758,-0.429340717545893,0.120318522737564,0.514188668205231,0.824056310864147,FALSE,FALSE
"North Carolina","Asian","withdrawn",424,1831,11450,70593,1.42768916691907,0.356057169999052,0.0548282971289749,1.28222097062332,1.58966075585803,FALSE,FALSE
"North Carolina","Black or African American","withdrawn",2237,18420,9637,54004,0.680550610392875,-0.384853087293319,0.0249719835902316,0.648043033488656,0.714688854554628,FALSE,FALSE
"North Carolina","Hispanic or Latino","withdrawn",2221,13369,9653,59055,1.01635166486987,0.0162194161086374,0.0254081807894116,0.966976952110327,1.0682474948647,FALSE,FALSE
"North Carolina","MU_N","withdrawn",285,1805,11589,70619,0.962151041595706,-0.0385838327451364,0.0645231568310022,0.847851971673313,1.09185878876554,FALSE,FALSE
"North Carolina","Native Hawaiian or Other Pacific Islander","withdrawn",10,75,11864,72349,0.813092829849404,-0.206909994095993,0.336795848888648,0.420197744647051,1.5733543513134,FALSE,FALSE
"North Carolina","White","withdrawn",6620,36205,5254,36219,1.26047960933034,0.231492290863145,0.0199152928805355,1.21222597321759,1.31065402048797,FALSE,FALSE
"North Dakota","American Indian or Alaska Native","dismissed",146,834,400,8447,3.69682853717026,1.3074752999691,0.103279916060206,3.01936536266727,4.526295956831,FALSE,FALSE
"North Dakota","Asian","dismissed",2,59,544,9222,0.574651046859422,-0.553992297435066,0.720344240057734,0.140034423010693,2.35816179020078,FALSE,TRUE
"North Dakota","Black or African American","dismissed",39,394,507,8887,1.73506442795783,0.551044546979005,0.1739655345352,1.23376701047557,2.4400462515238,FALSE,FALSE
"North Dakota","Hispanic or Latino","dismissed",40,441,506,8840,1.58461276473699,0.460340065011314,0.171338788524581,1.1326001866588,2.21702030755876,FALSE,FALSE
"North Dakota","MU_N","dismissed",67,967,479,8314,1.2026045298612,0.184489646339339,0.134786724188045,0.923400402454762,1.56623026305594,FALSE,FALSE
"North Dakota","Native Hawaiian or Other Pacific Islander","dismissed",6,49,540,9232,2.09342403628118,0.738801020306989,0.434781555122385,0.892819516484016,4.90852195182523,FALSE,FALSE
"North Dakota","White","dismissed",246,6537,300,2744,0.344206822701545,-1.06651257349079,0.0889706740537891,0.289125307569695,0.409781965439788,FALSE,FALSE
"North Dakota","American Indian or Alaska Native","moved_out",48,932,956,7891,0.425108194012965,-0.855411568308067,0.151917893817486,0.315634417999821,0.572551554301874,FALSE,FALSE
"North Dakota","Asian","moved_out",13,48,991,8775,2.3981458123108,0.874695860557724,0.314451032922442,1.29482018992174,4.44162315498912,FALSE,FALSE
"North Dakota","Black or African American","moved_out",77,356,927,8467,1.97556149473352,0.680852659078075,0.130356649193727,1.53013141926246,2.55065883253019,FALSE,FALSE
"North Dakota","Hispanic or Latino","moved_out",81,400,923,8423,1.84794962080173,0.614076711376968,0.126680010958288,1.4416436552308,2.36876692005734,FALSE,FALSE
"North Dakota","MU_N","moved_out",134,900,870,7923,1.35591570881226,0.304477025943213,0.0992443337589164,1.11623133485665,1.647066653652,FALSE,FALSE
"North Dakota","Native Hawaiian or Other Pacific Islander","moved_out",7,48,997,8775,1.28353811434303,0.249620416519651,0.405964832629031,0.579221304802717,2.84428434746955,FALSE,FALSE
"North Dakota","White","moved_out",644,6139,360,2684,0.782110731027493,-0.245758948681726,0.0697570356994688,0.682165665973313,0.896698890167084,FALSE,FALSE
"North Dakota","American Indian or Alaska Native","not_determined",77,903,1492,7355,0.42035559157886,-0.86665427929147,0.122068160945459,0.330910320703626,0.533977976256203,FALSE,FALSE
"North Dakota","Asian","not_determined",7,54,1562,8204,0.680846018874188,-0.384419108716321,0.40266333083773,0.309239495126403,1.49900419811303,FALSE,FALSE
"North Dakota","Black or African American","not_determined",43,390,1526,7868,0.568478005175253,-0.564792655765582,0.16310218151372,0.412931759242199,0.782616582849191,FALSE,FALSE
"North Dakota","Hispanic or Latino","not_determined",48,433,1521,7825,0.57030669928165,-0.561580993945538,0.154686973849075,0.421149474207625,0.772290483936788,FALSE,FALSE
"North Dakota","MU_N","not_determined",153,881,1416,7377,0.904757209642356,-0.100088647913107,0.092264796324193,0.755082964731605,1.08410022028611,FALSE,FALSE
"North Dakota","Native Hawaiian or Other Pacific Islander","not_determined",5,50,1564,8208,0.524808184143223,-0.644722446688751,0.469852336961234,0.208955696672194,1.31809581901845,FALSE,FALSE
